geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.05
Tipo de Selecção: Torneio
Tipo de Mutação: Troca De Blocos
Tamanho População: 300
Máximo de Gerações: 5000000
4329;36.68;36.0;62.0;-26.0;36.0
4339;36.47666666666667;36.0;53.0;-17.0;36.0
4349;36.52;36.0;54.0;-18.0;36.0
4359;36.596666666666664;36.0;56.0;-20.0;36.0
4369;36.52333333333333;36.0;52.0;-16.0;36.0
4379;36.84;36.0;57.0;-21.0;36.0
4389;36.45333333333333;36.0;57.0;-21.0;36.0
4399;36.60666666666667;36.0;57.0;-21.0;36.0
4409;36.56333333333333;36.0;60.0;-24.0;36.0
4419;36.526666666666664;36.0;58.0;-22.0;36.0
4429;36.6;36.0;57.0;-21.0;36.0
4439;36.45333333333333;36.0;62.0;-26.0;36.0
4449;36.39333333333333;36.0;54.0;-18.0;36.0
4459;36.57666666666667;36.0;62.0;-26.0;36.0
4469;36.63333333333333;36.0;57.0;-21.0;36.0
4479;36.67333333333333;36.0;55.0;-19.0;36.0
4489;36.32666666666667;36.0;59.0;-23.0;36.0
4499;36.70333333333333;36.0;53.0;-17.0;36.0
4509;36.43;36.0;53.0;-17.0;36.0
4519;36.53666666666667;36.0;57.0;-21.0;36.0
4529;36.59;36.0;54.0;-18.0;36.0
4539;36.63;36.0;56.0;-20.0;36.0
4549;36.53;36.0;57.0;-21.0;36.0
4559;36.6;36.0;57.0;-21.0;36.0
4569;36.32666666666667;36.0;52.0;-16.0;36.0
4579;36.37;36.0;52.0;-16.0;36.0
4589;36.696666666666665;36.0;57.0;-21.0;36.0
4599;36.766666666666666;36.0;57.0;-21.0;36.0
4609;36.5;36.0;59.0;-23.0;36.0
4619;36.37;36.0;53.0;-17.0;36.0
4629;36.843333333333334;36.0;56.0;-20.0;36.0
4639;36.46;36.0;58.0;-22.0;36.0
4649;36.903333333333336;36.0;57.0;-21.0;36.0
4659;36.653333333333336;36.0;60.0;-24.0;36.0
4669;36.56666666666667;36.0;52.0;-16.0;36.0
4679;36.61;36.0;54.0;-18.0;36.0
4689;36.59;36.0;59.0;-23.0;36.0
4699;36.81333333333333;36.0;61.0;-25.0;36.0
4709;36.63333333333333;36.0;56.0;-20.0;36.0
4719;36.486666666666665;36.0;52.0;-16.0;36.0
4729;36.66;36.0;59.0;-23.0;36.0
4739;36.62;36.0;62.0;-26.0;36.0
4749;36.63;36.0;53.0;-17.0;36.0
4759;36.41;36.0;57.0;-21.0;36.0
4769;36.61666666666667;36.0;55.0;-19.0;36.0
4779;36.31;36.0;60.0;-24.0;36.0
4789;36.41;36.0;52.0;-16.0;36.0
4799;36.763333333333335;36.0;57.0;-21.0;36.0
4809;36.49666666666667;36.0;57.0;-21.0;36.0
4819;36.653333333333336;36.0;54.0;-18.0;36.0
