geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples
Tamanho População: 300
Máximo de Gerações: 15000
4019;13.503333333333334;7.0;25.0;-18.0;7.0
4029;13.526666666666667;7.0;26.0;-19.0;7.0
4039;13.63;7.0;25.0;-18.0;7.0
4049;13.166666666666666;7.0;25.0;-18.0;7.0
4059;13.293333333333333;7.0;26.0;-19.0;7.0
4069;13.39;7.0;25.0;-18.0;7.0
4079;13.306666666666667;7.0;25.0;-18.0;7.0
4089;12.916666666666666;7.0;25.0;-18.0;7.0
4099;13.166666666666666;7.0;26.0;-19.0;7.0
4109;13.403333333333334;7.0;25.0;-18.0;7.0
4119;13.233333333333333;7.0;25.0;-18.0;7.0
4129;13.453333333333333;7.0;29.0;-22.0;7.0
4139;13.563333333333333;7.0;31.0;-24.0;7.0
4149;13.353333333333333;7.0;28.0;-21.0;7.0
4159;13.426666666666666;7.0;28.0;-21.0;7.0
4169;13.2;7.0;27.0;-20.0;7.0
4179;13.466666666666667;7.0;25.0;-18.0;7.0
4189;13.16;7.0;24.0;-17.0;7.0
4199;13.463333333333333;7.0;26.0;-19.0;7.0
4209;13.503333333333334;7.0;26.0;-19.0;7.0
4219;13.363333333333333;7.0;30.0;-23.0;7.0
4229;13.853333333333333;7.0;29.0;-22.0;7.0
4239;13.6;7.0;30.0;-23.0;7.0
4249;13.27;7.0;26.0;-19.0;7.0
4259;13.366666666666667;7.0;30.0;-23.0;7.0
4269;13.366666666666667;7.0;27.0;-20.0;7.0
4279;13.163333333333334;7.0;26.0;-19.0;7.0
4289;13.98;7.0;28.0;-21.0;7.0
4299;13.03;7.0;24.0;-17.0;7.0
4309;13.41;7.0;27.0;-20.0;7.0
4319;13.523333333333333;7.0;24.0;-17.0;7.0
4329;14.016666666666667;7.0;26.0;-19.0;7.0
4339;13.476666666666667;7.0;25.0;-18.0;7.0
4349;13.943333333333333;7.0;27.0;-20.0;7.0
4359;13.283333333333333;7.0;25.0;-18.0;7.0
4369;13.056666666666667;7.0;26.0;-19.0;7.0
4379;13.78;7.0;26.0;-19.0;7.0
4389;13.62;7.0;27.0;-20.0;7.0
4399;13.586666666666666;7.0;28.0;-21.0;7.0
4409;13.76;7.0;28.0;-21.0;7.0
4419;13.35;7.0;29.0;-22.0;7.0
4429;13.373333333333333;7.0;31.0;-24.0;7.0
4439;13.276666666666667;7.0;23.0;-16.0;7.0
4449;13.336666666666666;7.0;25.0;-18.0;7.0
4459;13.24;7.0;25.0;-18.0;7.0
4469;13.433333333333334;7.0;27.0;-20.0;7.0
4479;13.423333333333334;7.0;28.0;-21.0;7.0
4489;13.79;7.0;24.0;-17.0;7.0
4499;14.073333333333334;7.0;25.0;-18.0;7.0
4509;13.36;7.0;24.0;-17.0;7.0
4519;13.263333333333334;7.0;24.0;-17.0;7.0
4529;12.943333333333333;7.0;24.0;-17.0;7.0
4539;13.043333333333333;7.0;28.0;-21.0;7.0
4549;13.343333333333334;7.0;24.0;-17.0;7.0
4559;13.163333333333334;7.0;25.0;-18.0;7.0
4569;14.146666666666667;7.0;27.0;-20.0;7.0
4579;13.176666666666666;7.0;25.0;-18.0;7.0
4589;13.446666666666667;7.0;26.0;-19.0;7.0
4599;13.363333333333333;7.0;27.0;-20.0;7.0
4609;13.8;7.0;27.0;-20.0;7.0
4619;13.133333333333333;7.0;25.0;-18.0;7.0
4629;13.786666666666667;7.0;27.0;-20.0;7.0
4639;13.116666666666667;7.0;27.0;-20.0;7.0
4649;13.33;7.0;25.0;-18.0;7.0
4659;13.266666666666667;7.0;25.0;-18.0;7.0
4669;13.533333333333333;7.0;26.0;-19.0;7.0
4679;13.36;7.0;26.0;-19.0;7.0
4689;13.45;7.0;26.0;-19.0;7.0
4699;13.046666666666667;7.0;31.0;-24.0;7.0
4709;13.393333333333333;7.0;28.0;-21.0;7.0
4719;13.29;7.0;24.0;-17.0;7.0
4729;13.326666666666666;7.0;27.0;-20.0;7.0
4739;13.26;7.0;25.0;-18.0;7.0
4749;13.04;7.0;26.0;-19.0;7.0
4759;13.173333333333334;7.0;27.0;-20.0;7.0
4769;13.76;7.0;27.0;-20.0;7.0
4779;13.94;7.0;28.0;-21.0;7.0
4789;13.216666666666667;7.0;26.0;-19.0;7.0
4799;13.466666666666667;7.0;32.0;-25.0;7.0
4809;13.483333333333333;7.0;26.0;-19.0;7.0
4819;13.66;7.0;25.0;-18.0;7.0
4829;13.39;7.0;25.0;-18.0;7.0
4839;13.093333333333334;7.0;25.0;-18.0;7.0
4849;13.473333333333333;7.0;29.0;-22.0;7.0
4859;13.53;7.0;27.0;-20.0;7.0
4869;13.75;7.0;28.0;-21.0;7.0
4879;14.006666666666666;7.0;26.0;-19.0;7.0
4889;13.366666666666667;7.0;26.0;-19.0;7.0
4899;13.65;7.0;29.0;-22.0;7.0
4909;13.346666666666666;7.0;26.0;-19.0;7.0
4919;13.37;7.0;29.0;-22.0;7.0
4929;13.386666666666667;7.0;25.0;-18.0;7.0
4939;13.196666666666667;7.0;25.0;-18.0;7.0
4949;13.443333333333333;7.0;29.0;-22.0;7.0
4959;13.346666666666666;7.0;24.0;-17.0;7.0
4969;13.27;7.0;33.0;-26.0;7.0
